uf,nome,id_ente,year,eleicao_estadual,pre_eleicao,pos_eleicao,dcl,rcl_rgf,resultado_primario,receitas_primarias,despesas_primarias,encargos_divida,dcl_hist,rcl_hist,dcl_sobre_rcl_hist,encargos_hist,dcl_sobre_rcl_ext,fonte_dcl_rcl,rcl_ext,encargos_ext,encargos_sobre_rcl_ext,fonte_encargos,dcl_sobre_rcl,primario_sobre_rcl,encargos_sobre_rcl,pib_nominal_mil,pib_real_mil,crescimento_pib_pct,ln_pib_real,ipca_aa,deflator_2010,teto,d_lag1,d_lag2,yvar,d_lag1_teto,d_lag2_teto,primario_teto,d_quebra_serie,primario_sobre_rcl_hist,primario_sobre_rcl_ext,fonte_primario
MA,Maranhão,21,2016,0,0,0,5454289.37128,12480062.58849,545206.82596,NA,14006754.17625,390918.64726,NA,NA,NA,NA,0.43704022576860574,SICONFI,12480062.58849,390918.64726,0.03132345246573787,SICONFI,0.43704022576860574,0.04368622529688501,0.03132345246573787,85310038,58172044.3079007,-0.02859966420749593,17.878915458950022,6.288055054224495,149.4332975554997,13,0.6015297383904329,0.46,-1538404.1625618914,7.819886599075628,5.98,0.5679209288595052,1,NA,0.04368622529688501,SICONFI
MA,Maranhão,21,2017,0,0,1,5487449.666979999,12536618.59533,-968302.32895,NA,15668621.28135,377837.64151,NA,NA,NA,NA,0.43771369650059566,SICONFI,12536618.59533,377837.64151,0.03013872031256879,SICONFI,0.43771369650059566,-0.07723791878861985,0.03013872031256879,89542757,59024139.13231068,1.464784046267842,17.893457056031707,2.9473499083459087,153.83761971404,13,0.43704022576860574,0.6015297383904329,-2132158.386867845,5.681522934991874,7.819886599075628,-1.004092944252058,1,NA,-0.07723791878861985,SICONFI
MA,Maranhão,21,2018,1,0,0,7144367.66542,13294049.56866,-558093.16263,15787398.4999,16286401.83304,378427.94158,NA,NA,NA,NA,0.5374109392718422,SICONFI,13294049.56866,378427.94158,0.02846596438696327,SICONFI,0.5374109392718422,-0.04198067411646142,0.02846596438696327,98179496,62429405.771912426,5.769277942315054,17.949546968682718,3.7454821218273926,159.59958025707417,13,0.43771369650059566,0.43704022576860574,-156087.16637816033,5.690278054507743,5.681522934991874,-0.5457487635139985,1,NA,-0.04198067411646142,SICONFI
MA,Maranhão,21,2019,0,1,0,6549951.9766999995,14698617.42486,688230.54662,15273188.28209,14351964.37746,1906314.22735,NA,NA,NA,NA,0.4456168758853444,SICONFI,14698617.42486,1906314.22735,0.1296934379777666,SICONFI,0.4456168758853444,0.04682280834495257,0.1296934379777666,97339938,59668120.96093626,-4.4230515681417675,17.904308448486862,4.306039984113186,166.4720019974206,13,0.5374109392718422,0.43771369650059566,-4365930.320844498,6.986342210533949,5.690278054507743,0.6086965084843834,1,NA,0.04682280834495257,SICONFI
MA,Maranhão,21,2020,0,0,0,6816589.73678,16314807.21065,679948.48778,17025992.67473,15608681.70115,635659.39832,NA,NA,NA,NA,0.4178161377432801,SICONFI,16314807.21065,635659.39832,0.03896211521917669,SICONFI,0.4178161377432801,0.04167677123001136,0.03896211521917669,106915962,63498778.6047254,6.4199401323480565,17.96653122910668,4.517341500509864,173.9921108303797,13,0.4456168758853444,0.5374109392718422,-2037649.6272418615,5.793019386509477,6.986342210533949,0.5417980259901477,1,NA,0.04167677123001136,SICONFI
MA,Maranhão,21,2021,0,0,1,7550852.44833,18273349.131849997,686324.4472,18878812.9913,18022372.86855,600055.41842,NA,NA,NA,NA,0.4132166683757522,SICONFI,18273349.131849997,600055.41842,0.03283773620754163,SICONFI,0.4132166683757522,0.03755876617077017,0.03283773620754163,124980720,68537945.01988205,7.935847784608652,18.04289809175937,10.061054893257904,191.49755261096232,13,0.4178161377432801,0.4456168758853444,1454524.8519222084,5.431609790662641,5.793019386509477,0.48826396022001217,1,NA,0.03755876617077017,SICONFI
MA,Maranhão,21,2022,1,0,0,9122675.76038,22168930.85127,638307.68246,23046393.32697,21654263.21954,235053.36065,NA,NA,NA,NA,0.4115072495639719,SICONFI,22168930.85127,235053.36065,0.01060282799504218,SICONFI,0.4115072495639719,0.02879289428716103,0.01060282799504218,139789146,70148933.83693911,2.3505064480555005,18.066131166064235,5.784841959607778,202.57538338602325,13,0.4132166683757522,0.4178161377432801,1503486.8643432402,5.3718166888847785,5.431609790662641,0.3743076257330934,1,NA,0.02879289428716103,SICONFI
MA,Maranhão,21,2023,0,1,0,4433520.20558,23120999.55398,1182751.65153,24989056.81594,23298744.31789,4380445.7412,NA,NA,NA,NA,0.19175296445247425,SICONFI,23120999.55398,4380445.7412,0.18945745537398095,SICONFI,0.19175296445247425,0.05115486675948676,0.18945745537398095,NA,NA,NA,NA,4.621113930566767,211.93662264757376,13,0.4115072495639719,0.4132166683757522,NA,5.349594244331635,5.3718166888847785,0.6650132678733278,1,NA,0.05115486675948676,SICONFI
MA,Maranhão,21,2024,0,0,0,893355.84536,29586751.70573,3361964.54135,31883915.34371,27932595.89361,261749.64997,NA,NA,NA,NA,0.03019445508061589,SICONFI,29586751.70573,261749.64997,0.00884685323260098,SICONFI,0.03019445508061589,0.11363074171805404,0.00884685323260098,NA,NA,NA,NA,4.831295791859613,222.17590777895543,13,0.19175296445247425,0.4115072495639719,NA,2.4927885378821655,5.349594244331635,1.4771996423347025,1,NA,0.11363074171805404,SICONFI
MG,Minas Gerais,31,2002,1,0,0,NA,NA,NA,NA,NA,NA,32941741,12542039,2.63,1070445.69187,2.63,SISTN,12542039,1070445.69187,0.08534861770641919,STN-Servico,NA,NA,NA,124071066,209167174.28870875,NA,19.15864436717745,12.530337079575029,63.824270157497885,13,NA,NA,7096279.061331753,NA,NA,-0.07142096283654549,0,-0.005493920218195807,-0.005493920218195807,FINBRA
MG,Minas Gerais,31,2003,0,1,0,NA,NA,NA,NA,NA,NA,34735247,14305976,2.43,1194160.66878,2.43,SISTN,14305976,1194160.66878,0.08347285559405383,STN-Servico,NA,NA,NA,144189094,211903080.0553372,1.3079995825980628,19.17163955855213,9.299949329235147,69.75989494189933,13,2.63,NA,-8546503.909625351,34.19,NA,0.12452312362312823,0,0.00957870181716371,0.00957870181716371,FINBRA
MG,Minas Gerais,31,2004,0,0,0,NA,NA,NA,NA,NA,NA,37464487,16695979,2.24,1337157.71486,2.24,SISTN,16695979,1337157.71486,0.08008860785342387,STN-Servico,NA,NA,NA,171870934,236950832.48573044,11.82038147999178,19.283363219710928,7.600644138060453,75.06209630751793,13,2.43,2.63,-1948403.0074309655,31.590000000000003,34.19,0.9643018385123461,0,0.0741770645009497,0.0741770645009497,FINBRA
MG,Minas Gerais,31,2005,0,0,1,NA,NA,NA,NA,NA,NA,39706846,19550334,2.03,1606637.16855,2.03,SISTN,19550334,1606637.16855,0.0821795253497971,STN-Servico,NA,NA,NA,188364436,242995462.98217025,2.5510062290259317,19.308553330275252,5.68973334585865,79.3329294312273,13,2.24,2.43,-14409884.581320396,29.120000000000005,31.590000000000003,1.1311036798404037,0,0.08700797537233874,0.08700797537233874,FINBRA
MG,Minas Gerais,31,2006,1,0,0,NA,NA,NA,NA,NA,NA,41767078,22083399,1.89,1812610.06996,1.89,SISTN,22083399,1812610.06996,0.08208021192570944,STN-Servico,NA,NA,NA,212659547,263320276.52900663,8.364276969371964,19.38888163072672,3.141774968304434,81.82539154972024,13,2.03,2.24,-12613657.36838638,26.389999999999997,29.120000000000005,1.0335125271003587,0,0.07950096362310452,0.07950096362310452,FINBRA
MG,Minas Gerais,31,2007,0,1,0,NA,NA,NA,NA,NA,NA,44692747,23803678,1.88,2087777.79778,1.88,SISTN,23803678,2087777.79778,0.08770820197534179,STN-Servico,NA,NA,NA,240355239,287157342.71856636,9.052499300005046,19.47554085596825,4.457330433237816,85.47261962938191,13,1.89,2.03,-7149566.6519316845,24.57,26.389999999999997,1.165553502798708,0,0.08965796175374677,0.08965796175374677,FINBRA
MG,Minas Gerais,31,2008,0,0,0,NA,NA,NA,NA,NA,NA,51560659,29242489,1.76,2500230.42423,1.76,SISTN,29242489,2500230.42423,0.08549991843136198,STN-Servico,NA,NA,NA,278607619,314973133.08065355,9.68660250814082,19.567997901344903,5.902313417525495,90.51748152607746,13,1.88,1.89,2753080.7959020603,24.44,24.57,1.2011559274365475,0,0.09239660980281135,0.09239660980281135,FINBRA
MG,Minas Gerais,31,2009,0,0,1,NA,NA,NA,NA,NA,NA,52264415,29118470,1.79,2160423.56412,1.79,SISTN,29118470,2160423.56412,0.07419426790349905,STN-Servico,NA,NA,NA,287443848,309818472.13341284,-1.6365398841560186,19.551497110165005,4.312028329689999,94.42062097280385,13,1.76,1.88,-19479173.142166782,22.88,24.44,0.8638095357266372,0,0.06644688736358748,0.06644688736358748,FINBRA
MG,Minas Gerais,31,2010,1,0,0,NA,NA,NA,NA,NA,NA,60499483,33179152,1.82,2187861.0517399996,1.82,SISTN,33179152,2187861.0517399996,0.06594083693700187,STN-Servico,NA,NA,NA,351123418,360299196.02240336,16.29364561169635,19.70244534430424,5.909068347266233,100,13,1.79,1.76,15107694.236035272,23.27,22.88,0.9492792901657048,0,0.07302148385890037,0.07302148385890037,FINBRA
MG,Minas Gerais,31,2011,0,1,0,NA,NA,NA,NA,NA,NA,67779833,37284184,1.82,2536856.37304,1.82,SISTN,37284184,2536856.37304,0.06804108608196976,STN-Servico,NA,NA,NA,400124687,385029068.48235726,6.863704591340869,19.76882939195346,6.503109040628852,106.50310904062886,13,1.82,1.79,25670424.95327685,23.66,23.27,1.1795904549714702,0,0.09073772730549771,0.09073772730549771,FINBRA
MG,Minas Gerais,31,2012,0,0,0,NA,NA,NA,NA,NA,NA,70461771,40371093,1.75,2318862.79288,1.75,SISTN,40371093,2318862.79288,0.05743869240498393,STN-Servico,NA,NA,NA,442282830,403778017.7670422,4.86948929819413,19.81637582394376,5.838568997639149,112.7213665465968,13,1.82,1.82,32370848.609001633,23.66,23.66,-0.03264971443799995,0,-0.0025115164952307658,-0.0025115164952307658,FINBRA
MG,Minas Gerais,31,2013,0,0,1,NA,NA,NA,NA,NA,NA,79111025,43141299,1.83,2642175.1892,1.83,SISTN,43141299,2642175.1892,0.06124468317933588,STN-Servico,NA,NA,NA,488004903,419493279.09767663,3.892054703111958,19.85455806252192,5.910818080013791,119.38412146047168,13,1.75,1.82,38291397.52057111,22.75,23.66,0.09364584088972758,0,0.007203526222286737,0.007203526222286737,FINBRA
MG,Minas Gerais,31,2014,1,0,0,NA,NA,NA,NA,NA,NA,85268467,47644235,1.79,2823692.6217,1.79,SISTN,47644235,2823692.6217,0.05926619708974234,STN-Servico,NA,NA,NA,516633984,417668099.54318845,-0.4350914890493885,19.85019765485639,6.407616596391952,127.0337982406296,13,1.83,1.75,28736807.366966385,23.79,22.75,0.0868419089910862,0,0.006680146845468169,0.006680146845468169,FINBRA
MG,Minas Gerais,31,2015,0,1,0,102592255.53523,51643235.76749,-3243577.4593,NA,74581327.36394,2912988.392,NA,NA,NA,NA,1.986557465088448,SICONFI,51643235.76749,2912988.392,0.05640600068351564,SICONFI,1.986557465088448,-0.06280740180385577,0.05640600068351564,519331213,385075733.13569,-7.803412911626573,19.768950582350644,10.673497995621716,140.59274814960534,13,1.79,1.83,-10091093.18485288,23.27,23.79,-0.8164962234501251,1,NA,-0.06280740180385577,SICONFI
MG,Minas Gerais,31,2016,0,0,0,109124343.32583,53731469.13132,-3249134.54981,NA,80807266.92525999,1187364.9413599998,NA,NA,NA,NA,2.0309205218105895,SICONFI,53731469.13132,1187364.9413599998,0.02209812909559709,SICONFI,2.0309205218105895,-0.06046986249099383,0.02209812909559709,544810468,371500698.24027175,-3.525289631957873,19.733061301636532,6.288055054224495,149.4332975554997,13,1.986557465088448,1.79,-29266579.208618287,25.825247046149823,23.27,-0.7861082123829197,1,NA,-0.06046986249099383,SICONFI
MG,Minas Gerais,31,2017,0,0,1,102814921.15118,55173574.55976,-6123570.98569,NA,88411871.79567,2371438.7941900003,NA,NA,NA,NA,1.8634812402777776,SICONFI,55173574.55976,2371438.7941900003,0.04298142386300221,SICONFI,1.8634812402777776,-0.11098738906353428,0.04298142386300221,576375545,379931012.8516748,2.2692594257119447,19.755500249076224,2.9473499083459087,153.83761971404,13,2.0309205218105895,1.986557465088448,-26559515.216562606,26.401966783537663,25.825247046149823,-1.4428360578259456,1,NA,-0.11098738906353428,SICONFI
MG,Minas Gerais,31,2018,1,0,0,106509252.86325,56345444.78797,1419898.4948399998,73967540.2788,73749896.05025999,4152774.74984,NA,NA,NA,NA,1.8902903910697355,SICONFI,56345444.78797,4152774.74984,0.0737020493043767,SICONFI,1.8902903910697355,0.02519988084543711,0.0737020493043767,614875820,390981148.1016096,2.9084583453703905,19.784169902213392,3.7454821218273926,159.59958025707417,13,1.8634812402777776,2.0309205218105895,-21820646.791862898,24.22525612361111,26.401966783537663,0.3275984509906824,1,NA,0.02519988084543711,SICONFI
MG,Minas Gerais,31,2019,0,1,0,122689225.81841,64068169.1943,4725916.797590001,82131809.37073,77693153.32422,7536107.148510001,NA,NA,NA,NA,1.9149794252170604,SICONFI,64068169.1943,7536107.148510001,0.11762638519691726,SICONFI,1.9149794252170604,0.07376388083226912,0.11762638519691726,651872684,399589510.3204419,2.201733321575694,19.80594835394478,4.306039984113186,166.4720019974206,13,1.8902903910697355,1.8634812402777776,-20311189.16687531,24.57377508390656,24.22525612361111,0.9589304508194986,1,NA,0.07376388083226912,SICONFI
MG,Minas Gerais,31,2020,0,0,0,133034157.59097,70585665.37416,5864950.18459,89922307.59875,80969144.10417,11952122.56737,NA,NA,NA,NA,1.8847191832191912,SICONFI,70585665.37416,11952122.56737,0.16932790112573523,SICONFI,1.8847191832191912,0.08308981934931281,0.16932790112573523,682786116,405515543.26625574,1.4830301578891536,19.82066976189796,4.517341500509864,173.9921108303797,13,1.9149794252170604,1.8902903910697355,-22253113.678318977,24.894732527821787,24.57377508390656,1.0801676515410665,1,NA,0.08308981934931281,SICONFI
MG,Minas Gerais,31,2021,0,0,1,139627969.99634,82453583.80378999,13530145.86391,109732867.21012,93266949.25706,7060171.460229999,NA,NA,NA,NA,1.6934129913455864,SICONFI,82453583.80378999,7060171.460229999,0.08562601083575312,SICONFI,1.6934129913455864,0.16409409075664805,0.08562601083575312,857593214,470293950.5433794,15.97433399355326,19.968868483858657,10.061054893257904,191.49755261096232,13,1.8847191832191912,1.9149794252170604,34109980.07499983,24.501349381849487,24.894732527821787,2.1332231798364245,1,NA,0.16409409075664805,SICONFI
MG,Minas Gerais,31,2022,1,0,0,143460121.61917,91405979.91277,4750204.02257,96303794.71061,87130059.6697,9788056.41515,NA,NA,NA,NA,1.569482891120209,SICONFI,91405979.91277,9788056.41515,0.10708332676364148,SICONFI,1.569482891120209,0.05196819756325774,0.10708332676364148,906730670,455015225.4149508,-3.2487607188601,19.93584143880581,5.784841959607778,202.57538338602325,13,1.6934129913455864,1.8847191832191912,10312813.28986762,22.014368887492623,24.501349381849487,0.6755865683223506,1,NA,0.05196819756325774,SICONFI
MG,Minas Gerais,31,2023,0,1,0,154911175.8447,92079439.35223,3112947.94228,107298582.02955,100650998.50528,13612291.0842,NA,NA,NA,NA,1.6823644554580832,SICONFI,92079439.35223,13612291.0842,0.1478320369885086,SICONFI,1.6823644554580832,0.03380719913347962,0.1478320369885086,NA,NA,NA,NA,4.621113930566767,211.93662264757376,13,1.569482891120209,1.6934129913455864,NA,20.403277584562716,22.014368887492623,0.43949358873523503,1,NA,0.03380719913347962,SICONFI
MG,Minas Gerais,31,2024,0,0,0,168246208.54147,103495630.62038,4536879.197550001,120138246.94346,110619625.44678,11512181.29709,NA,NA,NA,NA,1.6256358604992116,SICONFI,103495630.62038,11512181.29709,0.11123350066165076,SICONFI,1.6256358604992116,0.04383643222766753,0.11123350066165076,NA,NA,NA,NA,4.831295791859613,222.17590777895543,13,1.6823644554580832,1.569482891120209,NA,21.870737920955083,20.403277584562716,0.5698736189596779,1,NA,0.04383643222766753,SICONFI
MS,Mato Grosso do Sul,50,2002,1,0,0,NA,NA,NA,NA,NA,NA,5450997,1756433,3.1,141832.493,3.1,SISTN,1756433,141832.493,0.08075030075158005,STN-Servico,NA,NA,NA,16440424,27716349.533002883,NA,17.13753303288538,12.530337079575029,63.824270157497885,15,NA,NA,1292142.9752676594,NA,NA,0.9779670071104342,0,0.06519780047402894,0.06519780047402894,FINBRA
MS,Mato Grosso do Sul,50,2003,0,1,0,NA,NA,NA,NA,NA,NA,5662201,2123550,2.67,152841.323,2.67,SISTN,2123550,152841.323,0.07197444044171317,STN-Servico,NA,NA,NA,21846566,32106135.738894425,15.838255325307047,17.284557714348303,9.299949329235147,69.75989494189933,15,3.1,NA,3280911.4275067593,46.5,NA,-0.890068652327469,0,-0.059337910155164604,-0.059337910155164604,FINBRA
MS,Mato Grosso do Sul,50,2004,0,0,0,NA,NA,NA,NA,NA,NA,6001254,2579044,2.33,162114.51794999998,2.33,SISTN,2579044,162114.51794999998,0.06285837618512906,STN-Servico,NA,NA,NA,23372308,32222364.24055796,0.3620133628312372,17.288171311064453,7.600644138060453,75.06209630751793,15,2.67,3.1,983200.745765178,40.05,46.5,-0.1548487920911803,0,-0.010323252806078686,-0.010323252806078686,FINBRA
MS,Mato Grosso do Sul,50,2005,0,0,1,NA,NA,NA,NA,NA,NA,6117359,3041883,2.01,169272.89618,2.01,SISTN,3041883,169272.89618,0.05564740530125584,STN-Servico,NA,NA,NA,23725258,30606255.482757047,-5.0154878324127905,17.236714973571228,5.68973334585865,79.3329294312273,15,2.33,2.67,-3105499.1692212787,34.95,40.05,0.32756961816085706,0,0.021837974544057136,0.021837974544057136,FINBRA
MS,Mato Grosso do Sul,50,2006,1,0,0,NA,NA,NA,NA,NA,NA,6207989,3427592,1.81,181146.0854,1.81,SISTN,3427592,181146.0854,0.05284937221232866,STN-Servico,NA,NA,NA,26667894,33020841.629678816,7.889191633658355,17.312649484613527,3.141774968304434,81.82539154972024,15,2.01,2.33,-3277718.704750866,30.15,34.95,0.669250805434253,0,0.044616720362283535,0.044616720362283535,FINBRA
MS,Mato Grosso do Sul,50,2007,0,1,0,NA,NA,NA,NA,NA,NA,5829442,3930957,1.48,146622.78866,1.48,SISTN,3930957,146622.78866,0.03729951476447084,STN-Servico,NA,NA,NA,30084765,35942886.91045561,8.849093895143145,17.39744176192723,4.457330433237816,85.47261962938191,15,1.81,2.01,-3081201.191484435,27.15,30.15,3.314795168886354,0,0.2209863445924236,0.2209863445924236,FINBRA
MS,Mato Grosso do Sul,50,2008,0,0,0,NA,NA,NA,NA,NA,NA,5567198,4829848,1.15,178324.90433000002,1.15,SISTN,4829848,178324.90433000002,0.03692143196431855,STN-Servico,NA,NA,NA,36219263,40946815.40271226,13.921888090744972,17.527784597295735,5.902313417525495,90.51748152607746,15,1.48,1.81,-933252.9245428116,22.2,27.15,2.237555256128142,0,0.14917035040854282,0.14917035040854282,FINBRA
MS,Mato Grosso do Sul,50,2009,0,0,1,NA,NA,NA,NA,NA,NA,5602766,4886919,1.15,182669.32083,1.15,SISTN,4886919,182669.32083,0.03737924054603729,STN-Servico,NA,NA,NA,39517742,42593802.35058083,4.022258951448188,17.56721931592752,4.312028329689999,94.42062097280385,15,1.15,1.48,-2233617.0206247903,17.25,22.2,0.07510507218351606,0,0.005007004812234404,0.005007004812234404,FINBRA
MS,Mato Grosso do Sul,50,2010,1,0,0,NA,NA,NA,NA,NA,NA,6213168,5189065,1.2,164461.46641,1.2,SISTN,5189065,164461.46641,0.03169385359597538,STN-Servico,NA,NA,NA,47270656,48505962.51672281,13.88032962514174,17.697197286840524,5.909068347266233,100,15,1.15,1.15,688235.451345738,17.25,17.25,0.31131971750209103,0,0.020754647833472736,0.020754647833472736,FINBRA
MS,Mato Grosso do Sul,50,2011,0,1,0,NA,NA,NA,NA,NA,NA,6781344,5993642,1.13,190559.722,1.13,SISTN,5993642,190559.722,0.03179364433177691,STN-Servico,NA,NA,NA,55133162,53053137.42700134,9.374465889035498,17.78680456221804,6.503109040628852,106.50310904062886,15,1.2,1.15,2272896.3558527497,18,17.25,0.5488332177163748,0,0.03658888118109165,0.03658888118109165,FINBRA
MS,Mato Grosso do Sul,50,2012,0,0,0,NA,NA,NA,NA,NA,NA,6955693,6599714,1.05,215198.21212,1.05,SISTN,6599714,215198.21212,0.03260720269393492,STN-Servico,NA,NA,NA,62013201,56614378.123539545,6.712592071370538,17.85177354136437,5.838568997639149,112.7213665465968,15,1.13,1.2,2963284.719126762,16.95,18,1.2922163458143827,0,0.08614775638762552,0.08614775638762552,FINBRA
MS,Mato Grosso do Sul,50,2013,0,0,1,NA,NA,NA,NA,NA,NA,7350753,7178005,1.02,214447.69547,1.02,SISTN,7178005,214447.69547,0.02987566816545823,STN-Servico,NA,NA,NA,69203201,59487676.31858325,5.075209320102059,17.901279728367324,5.910818080013791,119.38412146047168,15,1.05,1.13,3098531.27396247,15.75,16.95,0.6662342018499513,0,0.04441561345666342,0.04441561345666342,FINBRA
MS,Mato Grosso do Sul,50,2014,1,0,0,NA,NA,NA,NA,NA,NA,7949594,8095589,0.98,213599.31714,0.98,SISTN,8095589,213599.31714,0.02638465430248497,STN-Servico,NA,NA,NA,78950133,63826525.21904554,7.293693700903381,17.971679417696944,6.407616596391952,127.0337982406296,15,1.02,1.05,4843635.40063055,15.3,15.75,-0.27158067886104337,0,-0.018105378590736226,-0.018105378590736226,FINBRA
MS,Mato Grosso do Sul,50,2015,0,1,0,7421093.27993,8321250.479180001,1560329.7788699998,NA,12444922.9104,274716.45068,NA,NA,NA,NA,0.8918242875271909,SICONFI,8321250.479180001,274716.45068,0.0330138422545203,SICONFI,0.8918242875271909,0.18751145429091315,0.0330138422545203,83082555,61604376.891961016,-3.481543636377449,17.936243479420497,10.673497995621716,140.59274814960534,15,0.98,1.02,152570.0267835564,14.7,15.3,2.8126718143636973,1,NA,0.18751145429091315,SICONFI
MS,Mato Grosso do Sul,50,2016,0,0,0,7307325.99838,9347981.7099,-178182.71387,NA,11456460.44314,144651.11555000002,NA,NA,NA,NA,0.781700930227662,SICONFI,9347981.7099,144651.11555000002,0.01547404777191711,SICONFI,0.781700930227662,-0.01906108927034968,0.01547404777191711,91892285,62660411.36418481,1.7142198744674042,17.953240408487275,6.288055054224495,149.4332975554997,15,0.8918242875271909,0.98,-1203400.3141116991,13.377364312907863,14.7,-0.2859163390552452,1,NA,-0.01906108927034968,SICONFI
MS,Mato Grosso do Sul,50,2017,0,0,1,7420698.15953,9747254.5042,-1489108.00475,NA,12963774.27214,214056.48244,NA,NA,NA,NA,0.7613116243484246,SICONFI,9747254.5042,214056.48244,0.02196069491647777,SICONFI,0.7613116243484246,-0.15277204510340398,0.02196069491647777,96396434,63541895.77024755,1.406764473567712,17.96721002221589,2.9473499083459087,153.83761971404,15,0.781700930227662,0.8918242875271909,-2746449.681180777,11.725513953414929,13.377364312907863,-2.29158067655106,1,NA,-0.15277204510340398,SICONFI
