uf,nome,id_ente,year,eleicao_estadual,pre_eleicao,pos_eleicao,dcl,rcl_rgf,resultado_primario,receitas_primarias,despesas_primarias,encargos_divida,dcl_sobre_rcl,primario_sobre_rcl,encargos_sobre_rcl,dcl_hist,rcl_hist,dcl_sobre_rcl_hist,dcl_sobre_rcl_ext,fonte_dcl_rcl,pib_nominal_mil,pib_real_mil,crescimento_pib_pct,ln_pib_real,ipca_aa,deflator_2010,teto,d_lag1,d_lag2,yvar,d_lag1_teto,d_lag2_teto,primario_teto
GO,Goiás,52,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10948751,4553742,2.4,2.4,SISTN,45557889,66952754.41510969,2.808225585367774,18.01949777063097,9.299949329235147,69.75989494189933,15,2.77,NA,1054554.1032214693,41.55,NA,NA
GO,Goiás,52,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11744077,5304978,2.21,2.21,SISTN,51103815,70454562.76770312,5.230267795828203,18.07047856025436,7.600644138060453,75.06209630751793,15,2.4,2.77,-1025275.665468222,36,41.55,NA
GO,Goiás,52,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11386819,6153147,1.85,1.85,SISTN,53865113,69487522.9633152,-1.3725722882935942,18.056657768710657,5.68973334585865,79.3329294312273,15,2.21,2.4,-7679694.487160607,33.15,36,NA
GO,Goiás,52,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11334808,6230992,1.82,1.82,SISTN,61375403,75996532.10038684,9.367162419227348,18.146198266951444,3.141774968304434,81.82539154972024,15,1.85,2.21,-7011695.725286921,27.75,33.15,NA
GO,Goiás,52,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12231562,7618520,1.61,1.61,SISTN,71410568,85315672.89408442,12.262586905133466,18.26186873408446,4.457330433237816,85.47261962938191,15,1.82,1.85,-3658290.1816812693,27.3,27.75,NA
GO,Goiás,52,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12553278,8944459,1.4,1.4,SISTN,82417564,93175191.8599013,9.212280345692305,18.34999206246245,5.902313417525495,90.51748152607746,15,1.61,1.82,-1790207.9005979293,24.150000000000002,27.3,NA
GO,Goiás,52,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11697404,9105648,1.28,1.28,SISTN,92865743,100094410.82139346,7.426031353813523,18.42162440677645,4.312028329689999,94.42062097280385,15,1.4,1.61,-752520.7164117077,21,24.150000000000002,NA
GO,Goiás,52,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13680116,10530493,1.3,1.3,SISTN,106770109,109560292.64879271,9.456953439977768,18.511985573483667,5.909068347266233,100,15,1.28,1.4,3095242.6621843595,19.2,21,NA
GO,Goiás,52,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12770815,12639405,1.01,1.01,SISTN,121296721,116720524.91126192,6.53542637515776,18.575292959352225,6.503109040628852,106.50310904062886,15,1.3,1.28,5061803.432592366,19.5,19.2,NA
GO,Goiás,52,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14378869,14102432,1.02,1.02,SISTN,138757825,126677672.58377662,8.530759847151748,18.65715640706127,5.838568997639149,112.7213665465968,15,1.01,1.3,10379807.77140538,15.15,19.5,NA
GO,Goiás,52,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14104042,15269901,0.92,0.92,SISTN,151300175,130058952.58147092,2.6691996535207263,18.683498387024173,5.910818080013791,119.38412146047168,15,1.02,1.01,9755935.761048947,15.3,15.15,NA
GO,Goiás,52,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14951661,16656492,0.9,0.9,SISTN,165015318,133405150.2592886,2.5728314824937426,18.708901298341384,6.407616596391952,127.0337982406296,15,0.92,1.02,9706637.846044295,13.8,15.3,NA
GO,Goiás,52,2015,0,1,0,17119934.7689,17361933.085279997,6025.04541,NA,18054765.23023,1009262.92522,0.9860615569020266,3.4702618541412455e-4,0.05813079224891641,NA,NA,NA,0.9860615569020266,SICONFI,173632450,128745666.16872312,-3.4927317884723585,18.67334943611613,10.673497995621716,140.59274814960534,15,0.9,0.92,2139420.309851868,13.5,13.8,0.005205392781211868
GO,Goiás,52,2016,0,0,0,18336813.0888,19279840.7316,1120417.68947,NA,18728337.6106,927020.08043,0.9510873738052014,0.05811343076261079,0.04808235157827822,NA,NA,NA,0.9510873738052014,SICONFI,181759604,123940019.07811227,-3.7326670742555135,18.63530828942845,6.288055054224495,149.4332975554997,15,0.9860615569020266,0.9,-5305158.725683994,14.790923353530399,13.5,0.8717014614391618
GO,Goiás,52,2017,0,0,1,19357283.26005,21033874.95129,739608.42746,NA,21673899.79466,969958.29687,0.92029087863636,0.03516272817884372,0.04611410399254621,NA,NA,NA,0.92029087863636,SICONFI,191948301,126527076.04742,2.0873459505256653,18.655966883129132,2.9473499083459087,153.83761971404,15,0.9510873738052014,0.9860615569020266,-5328587.050191371,14.26631060707802,14.790923353530399,0.5274409226826559
GO,Goiás,52,2018,1,0,0,19634872.55419,21298254.07991,1030816.91568,22374312.50498,21515046.42537,1148304.15951,0.9219005689631145,0.04839912754409004,0.0539154127470552,NA,NA,NA,0.9219005689631145,SICONFI,195681724,124428157.0740939,-1.6588694205969534,18.639239055696972,3.7454821218273926,159.59958025707417,15,0.92029087863636,0.9510873738052014,-10196847.928557819,13.804363179545401,14.26631060707802,0.7259869131613506
GO,Goiás,52,2019,0,1,0,19245475.96733,24538621.31663,2323841.72968,27738853.11682,24478827.39144,2311789.4375,0.7842932868558188,0.09470139742957424,0.09421024138521115,NA,NA,NA,0.7842932868558188,SICONFI,208672492,127913534.25637075,2.8011161333856505,18.66686507999966,4.306039984113186,166.4720019974206,15,0.9219005689631145,0.92029087863636,-9773686.654379768,13.828508534446717,13.804363179545401,1.4205209614436136
GO,Goiás,52,2020,0,0,0,19062051.83087,26323342.28146,2703266.93084,27770711.30461,24564498.1645,2954015.18145,0.7241501336361736,0.10269466931423672,0.11222036889785708,NA,NA,NA,0.7241501336361736,SICONFI,224126112,133111409.177854,4.063584789288499,18.70669699853357,4.517341500509864,173.9921108303797,15,0.7842932868558188,0.9219005689631145,-7962950.556601493,11.764399302837282,13.828508534446717,1.5404200397135508
GO,Goiás,52,2021,0,0,1,14467794.17301,31545320.0202,3360708.86358,32932515.46456,29077415.83325,1553408.31976,0.4586352005224727,0.10653589380066442,0.04924370140373524,NA,NA,NA,0.4586352005224727,SICONFI,269627874,147860729.2712003,11.080432687508646,18.811781370254742,10.061054893257904,191.49755261096232,15,0.7241501336361736,0.7842932868558188,3139995.7514298325,10.862252004542604,11.764399302837282,1.5980384070099662
GO,Goiás,52,2022,1,0,0,12098544.31812,37208349.13432,2362933.8597199996,37545962.50724,32772983.63898,1592174.66617,0.3251567080937924,0.06350547430067226,0.04279079032564281,NA,NA,NA,0.3251567080937924,SICONFI,318586149,159872775.0119185,8.123891854128606,18.889888900718233,5.784841959607778,202.57538338602325,15,0.4586352005224727,0.7241501336361736,11391750.20478519,6.879528007837091,10.862252004542604,0.9525821145100839
GO,Goiás,52,2023,0,1,0,11329627.04288,38407128.87535,1828320.97318,40223733.69094,37187702.333550006,1621935.0578599998,0.2949876071093522,0.04760368782352359,0.04223005221567006,NA,NA,NA,0.2949876071093522,SICONFI,NA,NA,NA,NA,4.621113930566767,211.93662264757376,15,0.3251567080937924,0.4586352005224727,NA,4.877350621406886,6.879528007837091,0.7140553173528539
GO,Goiás,52,2024,0,0,0,10284487.93756,42330061.5063,2350124.18812,44564694.2386,41100202.84384,1606723.39101,0.24295943760982616,0.05551903551499045,0.03795702944515851,NA,NA,NA,0.24295943760982616,SICONFI,NA,NA,NA,NA,4.831295791859613,222.17590777895543,15,0.2949876071093522,0.3251567080937924,NA,4.424814106640283,4.877350621406886,0.8327855327248567
MA,Maranhão,21,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5784811,2121935,2.73,2.73,SISTN,15924003,26845733.00010915,NA,17.10561744636859,12.530337079575029,63.824270157497885,13,NA,NA,976981.1887380787,NA,NA,NA
MA,Maranhão,21,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5448982,2454001,2.22,2.22,SISTN,19502900,28661838.876740813,6.764970346029586,17.171077140090418,9.299949329235147,69.75989494189933,13,2.73,NA,89005.90270481771,35.49,NA,NA
MA,Maranhão,21,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5141515,2950836,1.74,1.74,SISTN,22127132,30505695.32554961,6.43314079301831,17.233423956130625,7.600644138060453,75.06209630751793,13,2.22,2.73,-780988.6230386891,28.860000000000003,35.49,NA
MA,Maranhão,21,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4908145,3700427,1.33,1.33,SISTN,25104209,32385141.36902237,6.160967725586164,17.29321027585201,5.68973334585865,79.3329294312273,13,1.74,2.22,-1635823.2369200438,22.62,28.860000000000003,NA
MA,Maranhão,21,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5054291,4389950,1.15,1.15,SISTN,29710643,36788448.20738096,13.59668864243564,17.42069444645179,3.141774968304434,81.82539154972024,13,1.33,1.74,9923.276598578059,17.29,22.62,NA
MA,Maranhão,21,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4479838,4900239,0.91,0.91,SISTN,30730866,36714797.05087826,-0.20020185708166105,17.418690421163024,4.457330433237816,85.47261962938191,13,1.15,1.33,-2831059.624544784,14.95,17.29,NA
MA,Maranhão,21,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4316480,5836926,0.74,0.74,SISTN,37932402,42883563.436270736,16.8018534239587,17.573999173798967,5.902313417525495,90.51748152607746,13,0.91,1.15,574012.6113255159,11.83,14.95,NA
MA,Maranhão,21,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4073167,5971500,0.68,0.68,SISTN,40994571,44185587.694277994,3.0361848542325376,17.603909223610255,4.312028329689999,94.42062097280385,13,0.74,0.91,-842300.0739063064,9.62,11.83,NA
MA,Maranhão,21,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4339646,6818192,0.64,0.64,SISTN,46309633,47519825.45918529,7.545984876283707,17.676657560014977,5.909068347266233,100,13,0.68,0.74,-145062.56090363895,8.84,9.62,NA
MA,Maranhão,21,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3805114,8065450,0.47,0.47,SISTN,52143535,50176300.939979725,5.590246713082059,17.731053380361963,6.503109040628852,106.50310904062886,13,0.64,0.68,151.8451110663591,8.32,8.84,NA
MA,Maranhão,21,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3659267,8899987,0.41,0.41,SISTN,60490109,55223885.37337595,10.05969818188488,17.82690612369648,5.838568997639149,112.7213665465968,13,0.47,0.64,2708067.4922519247,6.109999999999999,8.32,NA
MA,Maranhão,21,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3494341,9145629,0.38,0.38,SISTN,67694845,58191080.320065886,5.373028222531495,17.879242641850894,5.910818080013791,119.38412146047168,13,0.41,0.47,3553037.5341592124,5.33,6.109999999999999,NA
MA,Maranhão,21,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4694372,10147462,0.46,0.46,SISTN,76842028,62122246.68481056,6.75561674250118,17.944614722442182,6.407616596391952,127.0337982406296,13,0.38,0.41,5598193.793619782,4.94,5.33,NA
MA,Maranhão,21,2015,0,1,0,6443795.62052,10712347.55203,-231277.84386,NA,12574754.26567,346355.82763,0.6015297383904329,-0.02158983759037696,0.03233239268495963,NA,NA,NA,0.6015297383904329,SICONFI,78475994,58188686.07672539,-6.331967721713061,17.879201496496936,10.673497995621716,140.59274814960534,13,0.46,0.38,-1921.5775667064008,5.98,4.94,-0.2806678886749005
MA,Maranhão,21,2016,0,0,0,5454289.37128,12480062.58849,545206.82596,NA,14006754.17625,390918.64726,0.43704022576860574,0.04368622529688501,0.03132345246573787,NA,NA,NA,0.43704022576860574,SICONFI,85310038,58172044.3079007,-0.02859966420749593,17.878915458950022,6.288055054224495,149.4332975554997,13,0.6015297383904329,0.46,-1538404.1625618914,7.819886599075628,5.98,0.5679209288595052
MA,Maranhão,21,2017,0,0,1,5487449.666979999,12536618.59533,-968302.32895,NA,15668621.28135,377837.64151,0.43771369650059566,-0.07723791878861985,0.03013872031256879,NA,NA,NA,0.43771369650059566,SICONFI,89542757,59024139.13231068,1.464784046267842,17.893457056031707,2.9473499083459087,153.83761971404,13,0.43704022576860574,0.6015297383904329,-2132158.386867845,5.681522934991874,7.819886599075628,-1.004092944252058
MA,Maranhão,21,2018,1,0,0,7144367.66542,13294049.56866,-558093.16263,15787398.4999,16286401.83304,378427.94158,0.5374109392718422,-0.04198067411646142,0.02846596438696327,NA,NA,NA,0.5374109392718422,SICONFI,98179496,62429405.771912426,5.769277942315054,17.949546968682718,3.7454821218273926,159.59958025707417,13,0.43771369650059566,0.43704022576860574,-156087.16637816033,5.690278054507743,5.681522934991874,-0.5457487635139985
MA,Maranhão,21,2019,0,1,0,6549951.9766999995,14698617.42486,688230.54662,15273188.28209,14351964.37746,1906314.22735,0.4456168758853444,0.04682280834495257,0.1296934379777666,NA,NA,NA,0.4456168758853444,SICONFI,97339938,59668120.96093626,-4.4230515681417675,17.904308448486862,4.306039984113186,166.4720019974206,13,0.5374109392718422,0.43771369650059566,-4365930.320844498,6.986342210533949,5.690278054507743,0.6086965084843834
MA,Maranhão,21,2020,0,0,0,6816589.73678,16314807.21065,679948.48778,17025992.67473,15608681.70115,635659.39832,0.4178161377432801,0.04167677123001136,0.03896211521917669,NA,NA,NA,0.4178161377432801,SICONFI,106915962,63498778.6047254,6.4199401323480565,17.96653122910668,4.517341500509864,173.9921108303797,13,0.4456168758853444,0.5374109392718422,-2037649.6272418615,5.793019386509477,6.986342210533949,0.5417980259901477
MA,Maranhão,21,2021,0,0,1,7550852.44833,18273349.131849997,686324.4472,18878812.9913,18022372.86855,600055.41842,0.4132166683757522,0.03755876617077017,0.03283773620754163,NA,NA,NA,0.4132166683757522,SICONFI,124980720,68537945.01988205,7.935847784608652,18.04289809175937,10.061054893257904,191.49755261096232,13,0.4178161377432801,0.4456168758853444,1454524.8519222084,5.431609790662641,5.793019386509477,0.48826396022001217
MA,Maranhão,21,2022,1,0,0,9122675.76038,22168930.85127,638307.68246,23046393.32697,21654263.21954,235053.36065,0.4115072495639719,0.02879289428716103,0.01060282799504218,NA,NA,NA,0.4115072495639719,SICONFI,139789146,70148933.83693911,2.3505064480555005,18.066131166064235,5.784841959607778,202.57538338602325,13,0.4132166683757522,0.4178161377432801,1503486.8643432402,5.3718166888847785,5.431609790662641,0.3743076257330934
MA,Maranhão,21,2023,0,1,0,4433520.20558,23120999.55398,1182751.65153,24989056.81594,23298744.31789,4380445.7412,0.19175296445247425,0.05115486675948676,0.18945745537398095,NA,NA,NA,0.19175296445247425,SICONFI,NA,NA,NA,NA,4.621113930566767,211.93662264757376,13,0.4115072495639719,0.4132166683757522,NA,5.349594244331635,5.3718166888847785,0.6650132678733278
MA,Maranhão,21,2024,0,0,0,893355.84536,29586751.70573,3361964.54135,31883915.34371,27932595.89361,261749.64997,0.03019445508061589,0.11363074171805404,0.00884685323260098,NA,NA,NA,0.03019445508061589,SICONFI,NA,NA,NA,NA,4.831295791859613,222.17590777895543,13,0.19175296445247425,0.4115072495639719,NA,2.4927885378821655,5.349594244331635,1.4771996423347025
MG,Minas Gerais,31,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32941741,12542039,2.63,2.63,SISTN,124071066,209167174.28870875,NA,19.15864436717745,12.530337079575029,63.824270157497885,13,NA,NA,7096279.061331753,NA,NA,NA
MG,Minas Gerais,31,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34735247,14305976,2.43,2.43,SISTN,144189094,211903080.0553372,1.3079995825980628,19.17163955855213,9.299949329235147,69.75989494189933,13,2.63,NA,-8546503.909625351,34.19,NA,NA
MG,Minas Gerais,31,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37464487,16695979,2.24,2.24,SISTN,171870934,236950832.48573044,11.82038147999178,19.283363219710928,7.600644138060453,75.06209630751793,13,2.43,2.63,-1948403.0074309655,31.590000000000003,34.19,NA
MG,Minas Gerais,31,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39706846,19550334,2.03,2.03,SISTN,188364436,242995462.98217025,2.5510062290259317,19.308553330275252,5.68973334585865,79.3329294312273,13,2.24,2.43,-14409884.581320396,29.120000000000005,31.590000000000003,NA
MG,Minas Gerais,31,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,41767078,22083399,1.89,1.89,SISTN,212659547,263320276.52900663,8.364276969371964,19.38888163072672,3.141774968304434,81.82539154972024,13,2.03,2.24,-12613657.36838638,26.389999999999997,29.120000000000005,NA
MG,Minas Gerais,31,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44692747,23803678,1.88,1.88,SISTN,240355239,287157342.71856636,9.052499300005046,19.47554085596825,4.457330433237816,85.47261962938191,13,1.89,2.03,-7149566.6519316845,24.57,26.389999999999997,NA
MG,Minas Gerais,31,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51560659,29242489,1.76,1.76,SISTN,278607619,314973133.08065355,9.68660250814082,19.567997901344903,5.902313417525495,90.51748152607746,13,1.88,1.89,2753080.7959020603,24.439999999999998,24.57,NA
MG,Minas Gerais,31,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,52264415,29118470,1.79,1.79,SISTN,287443848,309818472.13341284,-1.6365398841560186,19.551497110165005,4.312028329689999,94.42062097280385,13,1.76,1.88,-19479173.142166786,22.88,24.439999999999998,NA
MG,Minas Gerais,31,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60499483,33179152,1.82,1.82,SISTN,351123418,360299196.02240336,16.29364561169635,19.70244534430424,5.909068347266233,100,13,1.79,1.76,15107694.236035272,23.27,22.88,NA
MG,Minas Gerais,31,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67779833,37284184,1.82,1.82,SISTN,400124687,385029068.48235726,6.863704591340869,19.76882939195346,6.503109040628852,106.50310904062886,13,1.82,1.79,25670424.95327685,23.66,23.27,NA
MG,Minas Gerais,31,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70461771,40371093,1.75,1.75,SISTN,442282830,403778017.7670422,4.86948929819413,19.81637582394376,5.838568997639149,112.7213665465968,13,1.82,1.82,32370848.609001633,23.66,23.66,NA
MG,Minas Gerais,31,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,79111025,43141299,1.83,1.83,SISTN,488004903,419493279.09767663,3.892054703111958,19.85455806252192,5.910818080013791,119.38412146047168,13,1.75,1.82,38291397.52057111,22.75,23.66,NA
MG,Minas Gerais,31,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85268467,47644235,1.79,1.79,SISTN,516633984,417668099.54318845,-0.4350914890493885,19.85019765485639,6.407616596391952,127.0337982406296,13,1.83,1.75,28736807.366966385,23.79,22.75,NA
MG,Minas Gerais,31,2015,0,1,0,102592255.53523,51643235.76749,-3243577.4593,NA,74581327.36394,2912988.392,1.986557465088448,-0.06280740180385577,0.05640600068351564,NA,NA,NA,1.986557465088448,SICONFI,519331213,385075733.13569,-7.803412911626573,19.768950582350644,10.673497995621716,140.59274814960534,13,1.79,1.83,-10091093.18485288,23.27,23.79,-0.8164962234501251
MG,Minas Gerais,31,2016,0,0,0,109124343.32583,53731469.13132,-3249134.54981,NA,80807266.92525999,1187364.9413599998,2.0309205218105895,-0.06046986249099383,0.02209812909559709,NA,NA,NA,2.0309205218105895,SICONFI,544810468,371500698.24027175,-3.525289631957873,19.733061301636532,6.288055054224495,149.4332975554997,13,1.986557465088448,1.79,-29266579.208618287,25.825247046149826,23.27,-0.7861082123829197
MG,Minas Gerais,31,2017,0,0,1,102814921.15118,55173574.55976,-6123570.98569,NA,88411871.79567,2371438.7941900003,1.8634812402777776,-0.11098738906353428,0.04298142386300221,NA,NA,NA,1.8634812402777776,SICONFI,576375545,379931012.8516748,2.2692594257119447,19.755500249076224,2.9473499083459087,153.83761971404,13,2.0309205218105895,1.986557465088448,-26559515.216562606,26.401966783537663,25.825247046149826,-1.4428360578259456
MG,Minas Gerais,31,2018,1,0,0,106509252.86325,56345444.78797,1419898.4948399998,73967540.2788,73749896.05025999,4152774.74984,1.8902903910697355,0.02519988084543711,0.0737020493043767,NA,NA,NA,1.8902903910697355,SICONFI,614875820,390981148.1016096,2.9084583453703905,19.784169902213392,3.7454821218273926,159.59958025707417,13,1.8634812402777776,2.0309205218105895,-21820646.791862894,24.22525612361111,26.401966783537663,0.3275984509906824
MG,Minas Gerais,31,2019,0,1,0,122689225.81841,64068169.1943,4725916.797590001,82131809.37073,77693153.32422,7536107.148510001,1.9149794252170604,0.07376388083226912,0.11762638519691726,NA,NA,NA,1.9149794252170604,SICONFI,651872684,399589510.3204419,2.201733321575694,19.80594835394478,4.306039984113186,166.4720019974206,13,1.8902903910697355,1.8634812402777776,-20311189.16687531,24.57377508390656,24.22525612361111,0.9589304508194986
MG,Minas Gerais,31,2020,0,0,0,133034157.59097,70585665.37416,5864950.18459,89922307.59875,80969144.10417,11952122.56737,1.8847191832191912,0.08308981934931281,0.16932790112573523,NA,NA,NA,1.8847191832191912,SICONFI,682786116,405515543.26625574,1.4830301578891536,19.82066976189796,4.517341500509864,173.9921108303797,13,1.9149794252170604,1.8902903910697355,-22253113.678318974,24.894732527821787,24.57377508390656,1.0801676515410665
MG,Minas Gerais,31,2021,0,0,1,139627969.99634,82453583.80378999,13530145.86391,109732867.21012,93266949.25706,7060171.460229999,1.6934129913455864,0.16409409075664805,0.08562601083575312,NA,NA,NA,1.6934129913455864,SICONFI,857593214,470293950.5433794,15.97433399355326,19.968868483858657,10.061054893257904,191.49755261096232,13,1.8847191832191912,1.9149794252170604,34109980.07499983,24.501349381849487,24.894732527821787,2.1332231798364245
MG,Minas Gerais,31,2022,1,0,0,143460121.61917,91405979.91277,4750204.02257,96303794.71061,87130059.6697,9788056.41515,1.569482891120209,0.05196819756325774,0.10708332676364148,NA,NA,NA,1.569482891120209,SICONFI,906730670,455015225.4149508,-3.2487607188601,19.93584143880581,5.784841959607778,202.57538338602325,13,1.6934129913455864,1.8847191832191912,10312813.289867619,22.014368887492623,24.501349381849487,0.6755865683223506
MG,Minas Gerais,31,2023,0,1,0,154911175.8447,92079439.35223,3112947.94228,107298582.02955,100650998.50528,13612291.0842,1.6823644554580832,0.03380719913347962,0.1478320369885086,NA,NA,NA,1.6823644554580832,SICONFI,NA,NA,NA,NA,4.621113930566767,211.93662264757376,13,1.569482891120209,1.6934129913455864,NA,20.403277584562716,22.014368887492623,0.43949358873523503
MG,Minas Gerais,31,2024,0,0,0,168246208.54147,103495630.62038,4536879.197550001,120138246.94346,110619625.44678,11512181.29709,1.6256358604992116,0.04383643222766753,0.11123350066165076,NA,NA,NA,1.6256358604992116,SICONFI,NA,NA,NA,NA,4.831295791859613,222.17590777895543,13,1.6823644554580832,1.569482891120209,NA,21.870737920955083,20.403277584562716,0.5698736189596779
MS,Mato Grosso do Sul,50,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5450997,1756433,3.1,3.1,SISTN,16440424,27716349.533002883,NA,17.13753303288538,12.530337079575029,63.824270157497885,15,NA,NA,1292142.9752676594,NA,NA,NA
MS,Mato Grosso do Sul,50,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5662201,2123550,2.67,2.67,SISTN,21846566,32106135.738894425,15.838255325307047,17.284557714348303,9.299949329235147,69.75989494189933,15,3.1,NA,3280911.4275067593,46.5,NA,NA
MS,Mato Grosso do Sul,50,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6001254,2579044,2.33,2.33,SISTN,23372308,32222364.24055796,0.3620133628312372,17.288171311064453,7.600644138060453,75.06209630751793,15,2.67,3.1,983200.745765178,40.05,46.5,NA
MS,Mato Grosso do Sul,50,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6117359,3041883,2.01,2.01,SISTN,23725258,30606255.482757047,-5.0154878324127905,17.236714973571228,5.68973334585865,79.3329294312273,15,2.33,2.67,-3105499.1692212787,34.95,40.05,NA
MS,Mato Grosso do Sul,50,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6207989,3427592,1.81,1.81,SISTN,26667894,33020841.629678816,7.889191633658355,17.312649484613527,3.141774968304434,81.82539154972024,15,2.01,2.33,-3277718.704750866,30.15,34.95,NA
MS,Mato Grosso do Sul,50,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5829442,3930957,1.48,1.48,SISTN,30084765,35942886.91045561,8.849093895143145,17.39744176192723,4.457330433237816,85.47261962938191,15,1.81,2.01,-3081201.191484435,27.150000000000002,30.15,NA
MS,Mato Grosso do Sul,50,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5567198,4829848,1.15,1.15,SISTN,36219263,40946815.40271226,13.921888090744972,17.527784597295735,5.902313417525495,90.51748152607746,15,1.48,1.81,-933252.9245428115,22.2,27.150000000000002,NA
MS,Mato Grosso do Sul,50,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5602766,4886919,1.15,1.15,SISTN,39517742,42593802.35058083,4.022258951448188,17.56721931592752,4.312028329689999,94.42062097280385,15,1.15,1.48,-2233617.0206247903,17.25,22.2,NA
MS,Mato Grosso do Sul,50,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6213168,5189065,1.2,1.2,SISTN,47270656,48505962.51672281,13.88032962514174,17.697197286840524,5.909068347266233,100,15,1.15,1.15,688235.451345738,17.25,17.25,NA
MS,Mato Grosso do Sul,50,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6781344,5993642,1.13,1.13,SISTN,55133162,53053137.42700134,9.374465889035498,17.78680456221804,6.503109040628852,106.50310904062886,15,1.2,1.15,2272896.3558527497,18,17.25,NA
MS,Mato Grosso do Sul,50,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6955693,6599714,1.05,1.05,SISTN,62013201,56614378.123539545,6.712592071370538,17.85177354136437,5.838568997639149,112.7213665465968,15,1.13,1.2,2963284.719126762,16.95,18,NA
MS,Mato Grosso do Sul,50,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7350753,7178005,1.02,1.02,SISTN,69203201,59487676.31858325,5.075209320102059,17.901279728367324,5.910818080013791,119.38412146047168,15,1.05,1.13,3098531.27396247,15.75,16.95,NA
MS,Mato Grosso do Sul,50,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7949594,8095589,0.98,0.98,SISTN,78950133,63826525.21904554,7.293693700903381,17.971679417696944,6.407616596391952,127.0337982406296,15,1.02,1.05,4843635.40063055,15.3,15.75,NA
MS,Mato Grosso do Sul,50,2015,0,1,0,7421093.27993,8321250.479180001,1560329.7788699998,NA,12444922.9104,274716.45068,0.8918242875271909,0.18751145429091315,0.0330138422545203,NA,NA,NA,0.8918242875271909,SICONFI,83082555,61604376.891961016,-3.481543636377449,17.936243479420497,10.673497995621716,140.59274814960534,15,0.98,1.02,152570.0267835564,14.7,15.3,2.8126718143636973
